id,author,text,Column2,sentiment,concept,subjective/objective,country
2029385889449713916,Jeff Cliff @jeffcliff@shitposter.world,"Well I disagree and I think anyone with half a brain would. Climate change has impacted us and will continue to do so. We don't need to go full retard with climate change but we dont need to dismiss it either. Pierre Poilievre knows this. Sure keep electric cars as an option, go",https://x.com/2linerr/status/2029386883185426611,,,,
2029385773972443255,Shane Maurer,"The above is a foreign disinfo account, and almost certainly full of shit. ""Account based in
Lao People's Democratic Republic"" 
https://
driving.ca/auto-news/tech
nology-news/electric-vehicle-ev-battery-cost-price-parity-department-energy
…",https://x.com/jeffcliff1/status/2029385889449713916,,,,
2029385257917567440,Bruce,If this were an electric car it would be a headline,https://x.com/ShaneMaurer_/status/2029385773972443255,,,,
2029383812644540543,Marvin Freeman,"Kevin Freeman and Jacki Deason discuss how the green movement, including electric vehicle subsidies, transfers wealth from middle- and lower-class taxpayers to wealthy elites and more. Economic War Room with Kevin Freeman Economic War Room with Kevin Freeman The Jacki Daily Show",https://x.com/Bruce04299130/status/2029385257917567440,,,,
2029383148065206334,Martin D,"have you seen whose in Australian govt... ""lets have a roundtable"" ""we can all agree should really tax electric cars more"" ""yeah nah we want more electric cars"" x1000",https://x.com/bitcashio/status/2029383812644540543,,,,
2029383070282072443,Bad Wolf/final engram\me and mys/you and yours\,"I guess all of you renewable energy, electric car driving, democrat voting peckerwoods should just move there if you are so proud of them.",https://x.com/MartinD2818/status/2029383148065206334,,,,
2029380530047795571,EMPATHY,"All of you will receive prison and\or the death penalty immediately\permanently 

Why did all of you hold me here the entire way through each time

12 years a slave minimum I am here with you, all of you

Electric Vehicle White P3 

MKUltra Traumatization & Torture all the",https://x.com/BadWolfSultan/status/2029383070282072443,,,,
2029380095538819307,NotMe | No DM | Texas Ex,"@grok
 list what other countries besides usa not allowed access to China  electric cars only tesla",https://x.com/kenyaro47560706/status/2029380530047795571,,,,
2029379359933399152,𝕾𝖒𝖔𝖐𝖊 𝖀𝖓𝖔,"If the electric car industry had tried this, many more cars would have been sold since the grid would have been there to support them. Over a year ago Musk said that the US grid is about 1/2 of what is actually necessary for wide use of electric vehicles.",https://x.com/NotMe681262631/status/2029380095538819307,,,,
2029378313744158802,Ubik is safe as directed,Except electric car guys we all know what community they part of,https://x.com/shmokayyy/status/2029379359933399152,,,,
2029377041829703842,lynn bonham,At least she's riding in a battery powered electric car.,https://x.com/13_times/status/2029378313744158802,,,,
2029375063284170838,Sumtym,"@grok
 are any other countries blocked by the USA from selling electric cars in USA?",https://x.com/lynnbonham/status/2029377041829703842,,,,
2029374573137785060,Titilayo Eme Udo-Affia Jimeta,"@elonmusk
 how do you justify your environment friendly electric cars when you support a needless israeli-led war filled with destruction, fires, fuel, smoke and toxic chemicals. Allow me to call you the biggest drama in history.",https://x.com/Sumtym134840/status/2029375063284170838,,,,
2029374067573166127,Young,"Byd 2026 model,  but there is no more pop our handle. How will I show off in a spaceship now? 

They say they people die in electric cars when they are locked in.",https://x.com/emejimeta2/status/2029374573137785060,,,,
2029373694015939043,EMPATHY,"Absolutely, but for the convenience of the EV charging station",https://x.com/Cabygsg22/status/2029374067573166127,,,,
2029372795524882562,Li of the East,@ grok list what other countries besides usa not allowed access to China  electric cars only tesla,https://x.com/kenyaro47560706/status/2029373694015939043,,,,
2029372650129420582,JP Maxwell,"The supply of Russia  is quite stable, and our reserves are sufficient. Our country and people have never had this trouble, sorry ! It really doesn't work  We can drive an electric car. What should you do?",https://x.com/Guanyili0615/status/2029372795524882562,,,,
2029370925398016344,ULTIMATE SOCCER SHOW (YOUTUBE),Really?  Imagine that.  The Trojan Horse that gave the world electric cars and space-based Internet thinks this 'freedom of speech' thing may have gotten out of hand.,https://x.com/JPMaxwell_/status/2029372650129420582,,,,
2029370202484326627,Sidekick,"RETURN ALL YOUR SMART PHONE NOW!
CANCEL ALL YOUR TV SUBSCRIPTIONS NOW!
KEEP YOUR 1980 BEATER & NOT ELECTRIC CARS NOW!
STOP PAYING ILLEGAL TAX, IT'S CARNEY & CUNTS SLUSH FUND.
DO NOT COMPLY, DO NOT OBEY, DO NOT TURN UP WHEN SUMMONSED!! 
DROP CANADA LIKE A BAD SMELL ALBERTA!!!!!",https://x.com/SOCCERSTEVE01/status/2029370925398016344,,,,
2029368842275672482,Marco cioppa,"The $60k figure was the fully-loaded loss per unit including fixed costs, depreciation on the Rouge Electric Vehicle Center buildout, etc. On a pure variable/marginal cost basis it was closer to $30k to $40k per truck. Still brutal either way.

The real lesson Farley's pointing",https://x.com/sidekickvin/status/2029370202484326627,,,,
2029367963535438060,Plange,"Sure Chinese electric cars are crap, Chinese bridges are crap Chinese apartment complex are crap
So it is not the amount of things you build but the quality that makes a difference. Crap can be painted in gold but is is still crap!!!",https://x.com/cioppa_marco/status/2029368842275672482,,,,
2029367813618442603,lynn bonham,"de electric cars nva came, anaa February no end yet?? settings no",https://x.com/Paa_Plange/status/2029367963535438060,,,,
2029367307202641929,Codaphiliac,The US is not allowed access to any electric cars except Tesla? None from China,https://x.com/lynnbonham/status/2029367813618442603,,,,
2029365949023805558,Mark,yep they can subsidize electric cars a lot with their oil sales,https://x.com/codaphiliac/status/2029367307202641929,,,,
2029364596637679798,Steve Cook,You do understand that an electric car is better than a ICE car and save customers money right?,https://x.com/Junior2uu/status/2029365949023805558,,,,
2029362717505593481,Chris Lowry,"That rtard just wants the talking point. They wanted the simplest way to offer an electric vehicle on an existing platform, then he came in at the last minute and decided to slap a pony on the front.",https://x.com/cook_stevo/status/2029364596637679798,,,,
2029361472875233347,Richard collins,Electric cars that will run off solar power through underground tunnels with all of it delivered to the Moon and Mars now will have a currency system in place for when you land!,https://x.com/Lowrychris/status/2029362717505593481,,,,
2029361461739319786,Char Char,"Elon, you are much too busy with a rocket to Mars and electric cars.",https://x.com/Richard96179653/status/2029361472875233347,,,,
2029360911811789146,yrebl,Gotta keep those LIBERALS electric vehicles running somehow bro,https://x.com/CHARCHAR99s1/status/2029361461739319786,,,,
2029359895057760564,King David Divine,"If PG&E, SocalEd, SDG&E can't raise rates to the moon,they won't fund Newsome's presidential campaign. If gas is cheap people won't buy electric cars and won't be at their mercy. 
It's not about the environment, it's about corporate profits and political ambition.",https://x.com/yrebl/status/2029360911811789146,,,,
2029359735770632364,SPIES&VESPERS,"I'm honestly starting to believe this very objective proposition you just made.

If not, what on earth is this that they are doing in 2026 when other countries are busy  landing on the moon and building electric cars 

God save Nigeria from those  stone age folks.",https://x.com/El_AfortunadoDD/status/2029359895057760564,,,,
2029359056322810344,All rum no chaser,What's happening -- and upsetting a good many people -- is that there are no fewer than a half dozen new types of electric vehicles on the road. Scooters rank among the most popular.,https://x.com/SpiesVespers/status/2029359735770632364,,,,
2029357941468610855,Serge Fiankan,Vs taking out a loan on an electric car? Help me with the logic,https://x.com/gscottnick/status/2029359056322810344,,,,
2029357612077023542,East Tennessee Corruption,"Fix California’s energy system.
My plan:
 Microgrids to stop blackouts
 Solar + battery incentives
 Modern grid infrastructure
 EV charging expansion
Affordable, reliable, climate-ready power.
#EnergySecurity #CleanEnergy #California #sf4gov",https://x.com/sergefiankan/status/2029357941468610855,,,,
2029357502446616923,Serge Fiankan,Yet healthcare and education are last but yeah a damn tunnel for a electric car is so needed,https://x.com/EastTnCoruption/status/2029357612077023542,,,,
2029356279815102695,Carolyn Hinds  #FreePalestine #CongoInCrisis,"Climate-Ready Energy Plan
Affordable, reliable, clean power for Californians.
 Community microgrids for resilience
 Grid upgrades + energy storage
 Solar & battery incentives
 EV charging expansion
 Lower costs with diversified energy
Clean energy that works for",https://x.com/sergefiankan/status/2029357502446616923,,,,
2029355999451304211,Mahkus,"We all do. Even us in Canada. We may be fine witg natural gas, but a lot of products are imported by ships that need fuel to sail, and electric vehicles people are so fond of, depend on power stations that use fuel not solar power, to generate the energy to recharge the batteries",https://x.com/CarrieCnh12/status/2029356279815102695,,,,
2029354842729160822,Grok,This one's for camping. Not intended for EV charging unless I get reaaaaaaaaaaal desperate,https://x.com/mahkus/status/2029355999451304211,,,,
2029354731311624423,Heahmund,"Bhai, Elon Musk ka janam 28 June 1971 ko Pretoria, South Africa mein hua. Wo SpaceX, Tesla, Neuralink, Boring Company aur xAI ke founder aur CEO hain. X (pehle Twitter) ke owner bhi. Major achievements: reusable rockets, electric cars, Starlink. 2026 mein duniya ke sabse ameer",https://x.com/grok/status/2029354842729160822,,,,
2029354646095929397,Luiz Lima,Don’t we have this wonderful electric vehicle plan we don’t need oil,https://x.com/Canadian20Gauge/status/2029354731311624423,,,,
2029354578697973787,Peter Fimrite,"Here in Brazil, the government should provide incentives since electric cars don't pollute the environment. BYD and Volvo are already being sold at an acceptable price, but a Tesla here would cost approximately R$ 1,000,000.00.",https://x.com/JusdataveniaBR/status/2029354646095929397,,,,
2029354523672666168,Mark B Donnelly,"We’re already way behind in, not just in wind, but in solar energy, electric car manufacturing and battery development. Trump is just giving the future to China. It’s imbecilic!",https://x.com/pfimrite/status/2029354578697973787,,,,
2029353447837851909,Michael Phelps,$7.5 Billion in Federal Funds Yield Only 8 EV Charging Stations. USPS spent $3B on electric trucks and barely delivered results. Stop with the money argument you people in DC don't give a damn about taxpayer's money.,https://x.com/MBDTower/status/2029354523672666168,,,,
2029350655932973194,THEY CALL ME MR. TIBBS!,The government should ban electric vehicles!,https://x.com/1stfishduck/status/2029353447837851909,,,,
2029347702367281542,Ayelis,"I am just responding to a 
Tweet. But thankyou for the check out.
I do think the Tesla is the only electric car 
Worth its salt.",https://x.com/Louhahn15/status/2029350655932973194,,,,
2029347689851498525,"Not Me, But Maybe You","Sup? Why not promote Nissans or Mercedes instead of death traps? I mean if you're going for common sense electric vehicles, you could do better...",https://x.com/Ayelis/status/2029347702367281542,,,,
2029347584712819143,Selina Rifkin,"I'm electrified and vastly more resilient with my electric cars in a power outage than is a traditional gasoline car.  Heck...i can use it to power my refrigerator and drive, and can charge it with my solar.",https://x.com/BenArchiba99083/status/2029347689851498525,,,,
2029346590457008513,Proud Heatstroke Victim,Every time they want to add more requirements for electric vehicles and tools I ask what it plan to build more power sources that work? A waste-to-energy plant would even be welcome at this point.,https://x.com/SelinaThePagan/status/2029347584712819143,,,,
2029346372734865630,Ronnie,Are you angry about competitively priced Chinese electric cars?,https://x.com/Dogma668/status/2029346590457008513,,,,
2029345585195880755,Simon P,Lol He’s a grown ass man! He doesn’t have a stroller! It’s one of them lil small electric car like this,https://x.com/DatBoiRon_/status/2029346372734865630,,,,
2029345469541826882,black American fuentez,"It is good to see this kind of honesty about the mistakes made by legacy car companies. Building profitable electric vehicles is not as simple as just swapping out the engine for a battery. Tesla set the standard a long time ago, and it seems others are finally realizing they",https://x.com/simonkp/status/2029345585195880755,,,,
2029345039181041709,RogueTZ,"Same with 
@elonmusk
 these white ppl are not smart they're just holding yt supremacy none of these ppl created anything..we had electric cars during the world fairs .so Elon not that smart people.  Only 2dumb Whyte people that believe anything",https://x.com/neoNdamatrix/status/2029345469541826882,,,,
2029344785941627210,No way,"A better idea is in deserts, though i love the building idea too. China saw vegetation grow in deserts because of the shaded area. We could also use it for parking lot shading. Which would also generate a local energy reservoir for electric cars",https://x.com/TFS_Rogue/status/2029345039181041709,,,,
2029344533180260726,Gary Harper,"As electric cars has ranges up to 1 000 km, tow and recharge rapidly isn't it time to change your narrative or narrow view? 
They are soon (2028) in majority of the Norwegian fleet, hard to call them second cars when they are more than possible first cars.",https://x.com/chicosueco/status/2029344785941627210,,,,
2029343692255813777,Weapon 𝕏,"That won't be a problem as Europe can just put up more windmills . Remember their net zero...it's going to be time now.

I heard China is having a big windmill sale and Chinese electric cars too.

Good Luck With That.",https://x.com/77harper7/status/2029344533180260726,,,,
2029343553395052667,doyletony.,I’m going to write an article about electric vehicles being a symbol of white supremacy. Let’s see how they like it.,https://x.com/HellRaz0r1776/status/2029343692255813777,,,,
2029342994206240924,Laurentian,The job cannot have an all electric vehicle.,https://x.com/doyletony77/status/2029343553395052667,,,,
2029342646708416706,G,"When people say “moderate” democrat, they leave out that they are in no manner moderate when it comes to Black Worship, transgenderism, and collective consciousness against whites. They mean policies like the carbon tax and electric vehicles. It’s a farce.",https://x.com/CarvedDeep/status/2029342994206240924,,,,
2029342421411348674,John Perrott,"Hate to ruin the laugh, but electric cars don’t drive while they are charging",https://x.com/sgerard696/status/2029342646708416706,,,,
2029342417485480400,Michael Lee,"Nope. People should be free to choose what makes sense for them. Having solar panels and an electric car might work great in Arizona, but what about Alaska where it gets so cold that many electric engines don't even work?",https://x.com/JohnPerrott6/status/2029342421411348674,,,,
2029342414465581261,Michael Lee,"Range‑Extended Electric Vehicle (REEV)

A Range‑Extended Electric Vehicle (REEV) uses a small internal combustion engine solely as a generator to produce electricity for the traction battery. The combustion engine does not power the wheels directly.

Key characteristics:
The EV",https://x.com/Michael32967592/status/2029342417485480400,,,,
2029340160593412468,zathary,"Differences Among BEV, PHEV, HEV, REEV, FCEV, and MHEV

Below is a clear overview of major electrified‑vehicle types and their technical distinctions.

Battery Electric Vehicle (BEV)

A BEV is powered entirely by electric motors using a large traction battery pack—typically",https://x.com/Michael32967592/status/2029342414465581261,,,,
2029339967173050579,sai phaneendhra,"No, bob, it means they're gonna raise oil prices again, invade another oil rich country again, build more renewables (which barely make a dent) again, sell more electric cars again, and then (maybe) consider nuclear fission (again)",https://x.com/zathary1/status/2029340160593412468,,,,
2029339431254053299,Henry Williams,EV Charging station,https://x.com/SaiPhani333/status/2029339967173050579,,,,
2029339395120120317,Aczar,How many production electric vehicles in the world are capable of charging at speeds above 350 kW?,https://x.com/HenryWilliams74/status/2029339431254053299,,,,
2029337521373548891,𝐄𝐦𝐦𝐲,"Selling a great stock like Tesla for “political” reasons is foolish .. 

Tesla is more than just an electric car company and Elon Musk is THE brightest entrepreneur in a generation ..

Foolishness…..",https://x.com/Aczar1Alan/status/2029339395120120317,,,,
2029337483780211039,Jerry Pollard,Grid upgrades for EV charging create far higher copper demand than the vehicles themselves,https://x.com/coincharmD/status/2029337521373548891,,,,
2029337473638383775,Gregory Morales,"I’ll stick with my gas powered P Up, been driving them for 50 years.  Almost been run over by 2 electric vehicles as they crept through parking lots silently, so you don’t hear them coming!!",https://x.com/JerryPolla29037/status/2029337483780211039,,,,
2029337180582064418,John Anglim,"Diesel Subs when running battery electric are silent
As well their 50 cycle systems will just add to the huge 50 cycle background of everything in the water but US Military Ships 
Lots of nice things about non-Nic submarines",https://x.com/Morales4SDMayor/status/2029337473638383775,,,,
2029336173450031461,Michael T Rawls,"$7.5 Billion to build 8 EV charging stations. Stick to filling pot holes in South Bend 
@PeteButtigieg",https://x.com/johnkanglim/status/2029337180582064418,,,,
2029335267664974009,Erik,"It reflects optimism in the XRP community, where holders often link price rallies to real-world purchases like electric vehicles, amid Tesla's growing European production.",https://x.com/Michaeltrawls1/status/2029336173450031461,,,,
2029335202065953184,B. Johnson,Elon gave us free speech on X & provides free Internet via Starlink all over the world. Not to mention kick-starting the electric vehicle industry & launching rockets in space.. Maybe get a job or invent something instead of complain about not getting somebody else's earned money,https://x.com/Thrlcerocks/status/2029335267664974009,,,,
2029335141185642720,Mark,electric cars are for bitches,https://x.com/BJohnso96855199/status/2029335202065953184,,,,
2029334090948714536,nobull23,Isn’t buying a car simple? What makes buying an electric car hard?,https://x.com/Junior2uu/status/2029335141185642720,,,,
2029333747783303571,Bad Wolf/final engram\me and mys/you and yours\,"I bet that dude doesn’t even know anything about electric cars. 
@itskyleconner",https://x.com/nobull_23/status/2029334090948714536,,,,
2029333039591858640,Breatharian Diet,"If I just did what you all wanted 

Everyone and Everything Responsible here

If I just die

The MKUltra Traumatization & torture plus more would end 

The rape torture murder defamation trafficking plus more on me would end

I would get to leave that Electric Vehicle White P3",https://x.com/BadWolfSultan/status/2029333747783303571,,,,
2029331861499965469,sarah Morris,Electric cars are amazingly smooth.,https://x.com/RosePaul30587/status/2029333039591858640,,,,
2029330608489402866,Ole Østlid,"Shares of Tesla (TSLA) were recently up more than 3% at around $405, as the bank reinstated its coverage of the electric vehicle maker with a ""buy"" rating Wednesday.",https://x.com/sarahoftrading/status/2029331861499965469,,,,
2029330405380506114,Tuk,"Of course it’s socialism. Our Great Leaders use the tax system to manipulate the prices so that you think you save money by buying very expensive electric cars. Classic socialism.

If you vote Høyre you’re a socialist. I call them sosialistisk høyreparti.",https://x.com/OleOestlid/status/2029330608489402866,,,,
2029329796434673816,Supreme Bean,"6. China has strong influence in electric vehicles and parts of the tech sector, while the U.S. faces increasing competition.
In the AI space, American companies often commercialize and privatize their technologies",https://x.com/Tuk926588643405/status/2029330405380506114,,,,
2029328476218540297,liam,hope they are letting those China electric cars through to Canada,https://x.com/sookemonitor/status/2029329796434673816,,,,
2029326238024909296,fuckmaga,Trying to find out what areas are changing back to 30mph for their electric cars.,https://x.com/liamjdbutler/status/2029328476218540297,,,,
2029326221226426476,BrendaBurgher,I think it’s far crazier that the model s dethroned the king of luxury sedans. The Mercedes s 500. Outselling it. Beginning a catalyst of the entire industry to electric vehicles.  Only to can the entire line and say fuck it.,https://x.com/tonitweets/status/2029326238024909296,,,,
2029326026279399919,Jgbgt,I thought you wanted bike lanes and electric cars and would be happy about higher gas prices?,https://x.com/Brendaburgherx/status/2029326221226426476,,,,
2029324621179437138,Fitzerald,Such a privileged position. Spend money to stop the weather and make life cheaper. Smells own fart. Drives off in 60k electric car,https://x.com/jgbgt/status/2029326026279399919,,,,
2029324597145801080,Shafiq Ahmed,He probably saw the automotive market in China. Brand new chineses electric cars everywhere and not a Volkswagen in sight. CN used to be THE market for VW.,https://x.com/FitzyTheFirst/status/2029324621179437138,,,,
2029324173005472060,The Lord's Dog,"It's not just power generation, petrol and diesel cars. Stringent eu standards have made them cleaner and with electric cars, even more, cleaner. 

Net-zero has had positive effects on sustainability.",https://x.com/Shafiq_Ahmed/status/2029324597145801080,,,,
2029323379447054543,أحلام البغدادي,"US ""I hate you and want you to die""

China ""I like to corner the market by selling affordable electric cars""",https://x.com/Domini__canes/status/2029324173005472060,,,,
2029320489655759243,Adam Pitter,Such an exciting leap forward for electric vehicles! Unplugged Performance's S-APEX program seems to take the Tesla Model S Plaid to a whole new level.  Can't wait to see what the future holds!,https://x.com/DreamsofAlspza/status/2029323379447054543,,,,
2029320390921863184,Fur Mama,He created his own situation. Tax payers subsidized Tesla for years. In return he kicked people off their jobs and funded Trumps election. Ironic the Trump repaid him by canceling the subsidy on electric vehicles,https://x.com/AdamPittermpqn/status/2029320489655759243,,,,
2029320275221987400,Mr B,There's been talk of a mileage tax recently. Will electric cars be excluded? Not likely.,https://x.com/3hpypets/status/2029320390921863184,,,,
2029320082564997404,BeardGod,"Hey Malcolm 
electric vehicles don’t use petroleum, ipso facto that reduces petroleum consumption ensuring that petroleum reserves  will stretch further.
obviously we need to move away from fossil fuels and not be held hostage by any other foreign powers",https://x.com/305scguy/status/2029320275221987400,,,,
2029319862342881507,Arnie,Car next…I hear so many bad things about electric cars so idk what I want…,https://x.com/K8ER_SJ/status/2029320082564997404,,,,
2029319279523549500,adrian crescitelli,"Only because…

Norway has extensive and aggressive tax disincentives designed to make internal combustion engine (ICE) vehicles, such as petrol and diesel cars, more expensive to purchase and operate compared to electric vehicles (EVs).",https://x.com/Arnie________/status/2029319862342881507,,,,
2029319066712772913,Leeds_Yorkshire_UK,"Eberhard started Tesla frim the relics of the GM electric car. But it was a fledgling nothing until Elon invested millions, took the helm and made it what it is today. Elon had been planning an electric car for many years.  Elon researched reusable rockets for years...",https://x.com/curbpainters/status/2029319279523549500,,,,
2029318213104742696,UK Electric Vehicle Owners Club,"3 bed, 4 adults, 2 work from home, no electric car. £180 last month.",https://x.com/ian_Leeds_UK/status/2029319066712772913,,,,
2029317602367988117,Cee Deelicious,"I've just subscribed to your YouTube 

I like doing YouTube lives good fun, do you do live",https://x.com/ukevowners/status/2029318213104742696,,,,
2029317269931655351,UK Electric Vehicle Owners Club,You spent $42 billion on 7 electric car chargers.  Where did you really send that money?,https://x.com/iii_ronto/status/2029317602367988117,,,,
2029317063139819805,Caminante,Nice choice,https://x.com/ukevowners/status/2029317269931655351,,,,
2029316996194533825,saltminer,100.000Wh is a large amount of energy. Some electric cars have that kind of energy stored. I think it makes no sense such a large battery on a missile.,https://x.com/nadaytodoynada/status/2029317063139819805,,,,
2029315948184809847,Karl Shields,"Surely the solution is to force more New Yorkers adopt electric heat and electric cars, while making it functionally impossible to build any source of energy production other than solar, to meet increased demand during the darkest time of year.",https://x.com/saltminetimes/status/2029316996194533825,,,,
2029314583165325481,Shepherd Book,"I’ve driven an electric car for the last decade doing more than 200,000 miles. I love it, but I hate government overreach. We need to trust people.",https://x.com/karlmac1/status/2029315948184809847,,,,
2029314041211187526,PEnumber2,"It's been covered, back into the early part of this century. Horrifying conditions and practices dehumanize these desperate people.",https://x.com/shepherd_book/status/2029314583165325481,,,,
2029313681541013669,"Brainsinajar, award winning wine maker",Electric Vehicles are the solution to high gas prices,https://x.com/PEnumberTwo/status/2029314041211187526,,,,
2029313655012221381,PEnumber2,Me in my electric car.,https://x.com/brainsinajar227/status/2029313681541013669,,,,
2029313542894023126,Todd N. Tucker,Electric Vehicles don't have this problem.,https://x.com/PEnumberTwo/status/2029313655012221381,,,,
2029313188857082105,John Huppe,"3. Trade is important, but domestic policy matters more. Reinstituting IRA support for electric vehicles and labor reform like Taft-Hartley repeal need to be on the table.

For more, check out my chapter on the USMCA auto industry with Susan Helper.",https://x.com/toddntucker/status/2029313542894023126,,,,
2029311859447267542,S. Boezio,"They won’t drive electric cars because:
1. There isn’t sufficient electricity or infrastructure to support a much higher adoption rate.
2. The cars have limited range.
3. Take too long to recharge.
4. They are too expensive.
5. Faulty batteries are more deadly than a tank of gas.",https://x.com/JohnHuppe/status/2029313188857082105,,,,
2029311707152076822,speedy jerry,"very smart...
""Electric cars and cold: range halved""",https://x.com/boezio_severino/status/2029311859447267542,,,,
2029311669151908223,Віталій Скуба,"If we lose midterms it's back to open borders, electric cars, lawn mowers, string trimmers, DEI CRT, transgender teachers, total chaos and windmills far as the eye can see.",https://x.com/speedyjerry/status/2029311707152076822,,,,
2029311443628134856,Grok,"From electric cars to humanoid robots.

The future is accelerating.",https://x.com/SkubaVital777/status/2029311669151908223,,,,
2029311013082771697,Fuoseigha Solomon | Branding & Video,"I evaluate claims based on available evidence. Elon Musk is an entrepreneur advancing electric vehicles, reusable rockets, and AI—not a participant in armed conflicts or military leadership. No credible basis exists for calling him a war criminal. Strong language like that",https://x.com/grok/status/2029311443628134856,,,,
2029310582994714981,talker.io,"Electric cars are not new, self driving cars thrive AGAIN on pattern recognition. Not real time thinking ... So it doesn't require enormous energy i.e data centres",https://x.com/Weriepere/status/2029311013082771697,,,,
2029309479175548965,Caleb Barry,2026 Mercedes Benz G-Class Electric Vehicle.,https://x.com/talker_io/status/2029310582994714981,,,,
2029309369079480835,Alfred E Newman,"For the love of God, please add electric vehicle charging only signs and get tow trucks at the Austin airport chargers!!!",https://x.com/BarryGoodStocks/status/2029309479175548965,,,,
2029308933190320567,Don Quixote,"Because they're hiding the fact that they're actively destroying the infrastructure, probably part of the forcing people to buy electric cars plan.",https://x.com/alfynewman/status/2029309369079480835,,,,
2029308497444114640,Eva Santamaria,Sorry to break it to you but they spent all the fairy farts trying to get the electric car grid up and running. All they have left is good intentions. Which they’re currently paving the road to hell with.,https://x.com/IAMJ0HNGALT/status/2029308933190320567,,,,
2029308345820016701,Julie godfrey,"Of course he is. Look what he produces. Robots, electric cars, neuro chips. How much data does he have on us, giving us a place to expose our opinions on.",https://x.com/Justlurking1974/status/2029308497444114640,,,,
2029308141276450991,Doomed Citizen,"3/6
Master Plan, Part Deux (2016)
Elon: “The first master plan that I wrote 10 years ago is now in the final stages of completion.”
Then he laid out the next phase:
“Create stunning solar roofs… Expand the electric vehicle product line… Develop a self-driving capability…",https://x.com/godfrey_469gigi/status/2029308345820016701,,,,
2029308094442860705,gangrene,"If you think that's bad, try get an EV charging point with them  breaking CDM regulations and charge £3500 for installs requiring a meter move.",https://x.com/Lee365798419202/status/2029308141276450991,,,,
2029308025815875681,JoyIB22,"Hey genius,Didn't you do the same song and dance about global warming, electric cars and covid?  You should be selling used cars.",https://x.com/sgangrene/status/2029308094442860705,,,,
2029307879484723401,Burnbag,"Then those who fear Global Warming & Climate Change should despise you, since your “solar” & “EV” consumption drives environmental pollution thru mining & ecosystem destruction, depletion of natural resources, draining the power grid (EV charging) which drives brown & blackouts,",https://x.com/Ib22Joy/status/2029308025815875681,,,,
2029307867262554439,gangrene,"Weird how for years we couldn't have electric cars because our electrical grid couldn't handle the additional electrical uses, but when it comes to big data, they somehow found a way.",https://x.com/DustinDHansen/status/2029307879484723401,,,,
2029307566875168796,SuperNova,"Didn't you do the same song and dance about global warming, electric cars and covid?  You should be selling used cars.",https://x.com/sgangrene/status/2029307867262554439,,,,
2029306985834004838,UK Electric Vehicle Owners Club,"If we really had a lot of electric cars by now, which we dont thanks to opposition from libs and one nation, maybe we would have been less reliant on fuel ??",https://x.com/NovaSuper85661/status/2029307566875168796,,,,
2029306540940038283,Electric Car Australia,Good evening mate hope your well,https://x.com/ukevowners/status/2029306985834004838,,,,
2029306217055830132,Susan,Launch a pure electric and they will have lines out the Dealership door.,https://x.com/ElectricCarAust/status/2029306540940038283,,,,
2029305263879274599,Electric Car Australia,In the UK by 2030 all vehicles must be either electric or hybrid as they phase out petrol and diesel. Shanghai is mostly electric vehicles. Chris Bishop dragging us back years.,https://x.com/tutugd/status/2029306217055830132,,,,
2029304768867275075,GOD DIDNT SAVE ME,"Unfortunately $1,000 excess demand charge on signup in our area.",https://x.com/ElectricCarAust/status/2029305263879274599,,,,
2029303949577339170,Dale Beeson,"We are turning away from Gas in Europe Jackson in Britain half a million new electric cars 
Russia can keep its gas",https://x.com/DANNYSDUGMURPHY/status/2029304768867275075,,,,
2029303661432606762,Grok,Gee who gave electric car makers tax breaks  Who started that ball rolling,https://x.com/Vanblindguy/status/2029303949577339170,,,,
2029303639370600839,Kumar Sanu,"Exactly—the landlord owns the lot and partners with Tesla for the Superchargers, choosing the location for mutual benefits like foot traffic. They enforce rules on tenants (including T-Mobile renters) via education and now towing signs to keep stalls for actual EV charging. This",https://x.com/grok/status/2029303661432606762,,,,
2029303438522102160,Віталій Скуба,"Europe should not buy Russia oil even if it means economic recession. When Venezuela and Iran is stabilized there will be enough oil for the European markets. Economic recession makes innovations to grow fast e.g. electric cars, and solar energy. It's a short term problem.",https://x.com/_harri________/status/2029303639370600839,,,,
2029302659711123580,Rob Janssen,"From electric cars to humanoid robots.

The future is accelerating.",https://x.com/SkubaVital777/status/2029303438522102160,,,,
2029301448899481959,Takodan,"Yes, it turned into that.  Much like the solar electric car race across Australia.
But it wasn't intended to be like that by the initial promoters who were led to believe that it was really possible to construct and operate such a thing.",https://x.com/pe1chl/status/2029302659711123580,,,,
2029301212286468432,Ryan A,Not sure how all 98% of them can afford an electric vehicle.,https://x.com/TakodanTweets/status/2029301448899481959,,,,
2029300866516394474,Johan Schmidt,"I was so against electric cars, then my wife bought a model Y. Totally blew my mind, incredible car!",https://x.com/ryanutahn/status/2029301212286468432,,,,
2029300679320166798,JM Trisolarian,Electric grid can’t handle mass EV charging,https://x.com/BloemVarkie/status/2029300866516394474,,,,
2029300621749207237,Gail Jones,"Electric cars are the future of mobility in racing ... First we used donkeys and horses, then we used gasoline cars, but well, that's all history now.",https://x.com/jseohzso83050/status/2029300679320166798,,,,
2029300465523929427,Ronny,Where does the electricity come from to power your electric cars for example? A tiny amount from renewable energy. And the rest comes from……..,https://x.com/gailannjewels/status/2029300621749207237,,,,
